group,trialNum,position,row,col,dist to center,quadrant,sprite image difference,reaction time,reaction time (no),correct position mentioned,late,manish continuous,psnr,psnr_bin,ssim,ssim_bin,psnr dog to alpha,psnr alpha to cat,ssim dog to alpha,,ssim alpha to cat,,manish dog to alpha,,manish alpha to cat,alpha_to_cat_similarity_group
24,66,"7,3",7,3,5.590169944,Bottom Left,h,1.36,1.36,correct,FALSE,0.774946,9.724362425,medium,0.197498191,low,14.74645657,13.75065309,0.475417485,medium,0.734164,high,0.791478,high,0.899087,high
24,67,"9,13",9,13,5.408326913,Bottom Right,l,1.14,1.14,correct,FALSE,0.149172,8.84052,medium,0.238928625,low,11.52561954,14.22189736,0.560865373,medium,0.648101,medium,0.311128,low,0.324536,low
24,68,"5,3",5,3,5.590169944,Top Left,l,0.88,0.88,correct,FALSE,0.1342,9.967776817,medium,0.331556565,low,11.66729724,18.18540653,0.585238831,medium,0.847005986,high,0.293884,low,0.236578,low
24,69,"3,13",3,13,5.408326913,Top Right,l,0.91,0.91,correct,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
24,70,"10,13",10,13,6.020797289,Bottom Right,m,0.87,0.87,correct,FALSE,0.500591,10.06340683,high,0.298305425,low,10.13842924,19.49684594,0.474857724,medium,0.850984441,high,0.52999,medium,0.83216,high
24,71,"4,6",4,6,3.201562119,Top Left,h,0.82,0.82,correct,FALSE,0.754106,9.296781572,medium,0.211521854,low,12.15512509,12.68434359,0.516418304,medium,0.57710279,medium,0.415739,low,0.422205,low
24,72,"8,8",8,8,2.061552813,Bottom Left,m,0.84,0.84,correct,FALSE,0.493819,7.823545292,low,0.214039562,low,10.49018996,13.59269788,0.461056536,medium,0.690899417,medium,0.416045,low,0.720582,high
24,73,"6,12",6,12,3.5,Bottom Right,m,3.3,3.3,correct,FALSE,0.500156,7.801163073,low,0.335256932,low,10.65907573,14.97632894,0.585893888,medium,0.806898182,high,0.331647,low,0.475351,low
24,74,"6,5",6,5,3.5,Bottom Left,h,0.76,0.76,correct,FALSE,0.758518,9.521109396,medium,0.375644685,low,10.9699314,19.57951928,0.61443564,medium,0.85735487,high,0.27523,low,0.468925,low
24,75,"9,10",9,10,3.354101966,Bottom Right,l,1.41,1.41,correct,FALSE,0.146642,4.842865959,low,0.178752532,low,10.02491233,10.40007359,0.543976362,medium,0.577367835,medium,0.272733,low,0.263515,low
24,76,"2,11",2,11,4.716990566,Top Right,m,0.79,0.79,correct,FALSE,0.507319,8.711511,medium,0.265492587,low,11.94884922,13.84177221,0.56425953,medium,0.697536209,medium,0.315344,low,0.50332,medium
24,77,"4,4",4,4,4.924428901,Top Left,h,1.01,1.01,correct,FALSE,0.771979,7.208511187,low,0.285060423,low,9.166194,16.83160892,0.500389391,medium,0.766199896,high,0.752833,high,0.835335,high
24,78,"6,15",6,15,6.5,Bottom Right,l,1.38,1.38,correct,FALSE,0.152267,9.618126041,medium,0.19610824,low,12.4081962,13.77561861,0.522964476,medium,0.647909571,medium,0.26877,low,0.249944,low
24,79,"5,1",5,1,7.566372975,Top Left,m,1.24,1.24,correct,FALSE,0.504358,8.963868659,medium,0.257528758,low,11.74972293,14.17658446,0.518899952,medium,0.760644914,high,0.296504,low,0.331203,low
24,80,"8,12",8,12,4.031128874,Bottom Right,l,0.97,0.97,correct,FALSE,0.14951,6.7113568,low,0.276203655,low,11.74177958,12.67166615,0.636724214,medium,0.630259853,medium,0.209357,low,0.607968,medium
24,81,"10,10",10,10,4.272001873,Bottom Right,m,1.52,1.52,correct,FALSE,0.499534,9.648563,medium,0.261810297,low,11.97052117,14.50783338,0.54347749,medium,0.736437882,high,0.248511,low,0.310609,low
24,82,"10,9",10,9,4.031128874,Bottom Right,h,1.22,1.22,correct,FALSE,0.740666,7.720993015,low,0.09442,low,9.414941719,20.20555172,0.366135278,low,0.756319945,high,0.725229,high,0.872892,high
24,83,"11,10",11,10,5.220153254,Bottom Right,h,1.02,1.02,correct,FALSE,0.7424,7.486701604,low,0.319743383,low,11.55579275,12.08806228,0.593751088,medium,0.661036,medium,0.472472,low,0.497795,low
24,84,"6,13",6,13,4.5,Bottom Right,l,0.86,0.86,correct,FALSE,0.149463,8.894658798,medium,0.198630146,low,10.14233311,14.99006896,0.434059046,medium,0.656537547,medium,0.607367,medium,0.435968,low
24,85,"7,3",7,3,5.590169944,Bottom Left,h,2.04,2.04,correct,FALSE,0.774946,9.724362425,medium,0.197498191,low,14.74645657,13.75065309,0.475417485,medium,0.734164,high,0.791478,high,0.899087,high
24,86,"8,13",8,13,4.924428901,Bottom Right,h,1,1,correct,FALSE,0.733349,8.535357277,low,0.152199734,low,13.92567612,11.80376331,0.452735111,medium,0.619001128,medium,0.36034,low,0.389775,low
24,87,"2,14",2,14,6.800735254,Top Right,l,1.34,1.34,correct,FALSE,0.153089,6.198447454,low,0.126601005,low,7.534082099,16.9978782,0.269930049,low,0.786624921,high,0.208594,low,0.843005,high
24,88,"8,8",8,8,2.061552813,Bottom Left,m,0.91,0.91,correct,FALSE,0.493819,7.823545292,low,0.214039562,low,10.49018996,13.59269788,0.461056536,medium,0.690899417,medium,0.416045,low,0.720582,high
24,89,"5,5",5,5,3.640054945,Top Left,m,0.83,0.83,correct,FALSE,0.502465,11.24589236,high,0.273838784,low,14.15985759,13.58914319,0.562401451,medium,0.693121,medium,0.359365,low,0.346689,low
24,90,"1,3",1,3,7.433034374,Top Left,h,did not see,did not see,incorrect,FALSE,0.777352,8.700985643,medium,0.180291529,low,12.53741084,13.09281069,0.495628437,medium,0.627498461,medium,0.271993,low,0.279534,low
24,91,"8,15",8,15,6.800735254,Bottom Right,h,1.04,1.04,correct,FALSE,0.734422,8.71238593,medium,0.197689989,low,9.394358316,14.47228739,0.326145567,low,0.696217668,medium,0.591615,medium,0.755431,high
24,92,"2,8",2,8,4.031128874,Top Left,m,1.95,1.95,correct,FALSE,0.496145,7.437528461,low,0.246270248,low,10.94292144,11.86846537,0.530839105,medium,0.515177493,medium,0.622473,medium,0.76804,high
24,93,"7,1",7,1,7.566372975,Bottom Left,l,1.36,1.36,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
24,94,"9,10",9,10,3.354101966,Bottom Right,l,1.32,1.32,correct,FALSE,0.146642,4.842865959,low,0.178752532,low,10.02491233,10.40007359,0.543976362,medium,0.577367835,medium,0.272733,low,0.263515,low
24,95,"3,10",3,10,3.354101966,Top Right,l,0.85,0.85,correct,FALSE,0.144849,6.369818919,low,0.232284989,low,7.812647392,17.3506997,0.415176996,medium,0.834617823,high,0.243589,low,0.628278,medium
24,96,"7,7",7,7,1.802775638,Bottom Left,m,0.97,0.97,correct,FALSE,0.502215,8.656773238,low,0.422748638,medium,12.36911757,15.11340049,0.665249717,medium,0.783442259,high,0.661167,medium,0.560356,medium
24,97,"7,3",7,3,5.590169944,Bottom Left,h,2.65,2.65,correct,FALSE,0.774946,9.724362425,medium,0.197498191,low,14.74645657,13.75065309,0.475417485,medium,0.734164,high,0.791478,high,0.899087,high
24,98,"5,6",5,6,2.692582404,Top Left,l,1.01,1.01,correct,FALSE,0.137007,11.85409478,high,0.301373005,low,13.55548575,15.32652697,0.575947742,medium,0.785880368,high,0.230773,low,0.809041,high
24,99,"6,6",6,6,2.5,Bottom Left,m,1.05,1.05,correct,FALSE,0.50213,9.303835705,medium,0.344452753,low,12.30512571,15.10671503,0.616769859,medium,0.778462511,high,0.495231,low,0.379595,low
24,100,"11,11",11,11,5.590169944,Bottom Right,m,7.63 late,7.63,correct,TRUE,0.500313,7.72330069,low,0.243319301,low,14.53998244,10.58344222,0.636649044,medium,0.48022524,medium,0.609538,medium,0.67236,medium
25,1,"1,6",1,6,5.590169944,Top Left,h,did not see,did not see,incorrect,FALSE,0.754725,8.856830277,medium,0.309107906,low,10.27276575,14.64687878,0.52115134,medium,0.721206637,high,0.33695,low,0.405107,low
25,2,"4,10",4,10,2.5,Top Right,m,did not see,did not see,incorrect,FALSE,0.500548,9.500195729,medium,0.379485994,low,11.42713543,15.01084666,0.587086094,medium,0.82090987,high,0.378461,low,0.409957,low
25,3,"1,12",1,12,6.103277808,Top Right,h,early,early,incorrect,FALSE,0.734679,10.78471464,high,0.179079909,low,15.34391694,14.38535754,0.508477,medium,0.677180145,medium,0.33493,low,0.444266,low
25,4,"8,10",8,10,2.5,Bottom Right,h,did not see,did not see,incorrect,FALSE,0.741974,10.06407798,high,0.471237997,medium,12.8613049,13.91766946,0.659242311,medium,0.718854645,high,0.764273,high,0.849275,high
25,5,"9,10",9,10,3.354101966,Bottom Right,l,8.36 late,8.36,correct,TRUE,0.146642,4.842865959,low,0.178752532,low,10.02491233,10.40007359,0.543976362,medium,0.577367835,medium,0.272733,low,0.263515,low
25,6,"1,9",1,9,5.024937811,Top Right,h,early,early,incorrect,FALSE,0.746658,4.614111186,low,0.149265881,low,10.49183059,9.696995934,0.512781742,medium,0.479681,medium,0.207347,low,0.183588,low
25,7,"8,6",8,6,3.201562119,Bottom Left,l,1.37,1.37,correct,FALSE,0.137514,6.58017712,low,0.175683828,low,11.78284776,11.33352803,0.549881338,medium,0.599510892,medium,0.261824,low,0.237724,low
25,8,"8,4",8,4,4.924428901,Bottom Left,l,1.32,1.32,correct,FALSE,0.137801,10.82672146,high,0.271906525,low,12.32915256,18.23452335,0.555508433,medium,0.801467617,high,0.28184,low,0.487307,low
25,9,"4,7",4,7,2.5,Top Left,m,0.92,0.92,correct,FALSE,0.501152,10.45108603,high,0.369602246,low,13.5879752,13.63761844,0.633729766,medium,0.711391657,high,0.578822,medium,0.878454,high
25,10,"9,11",9,11,3.905124838,Bottom Right,h,1.14,1.14,correct,FALSE,0.736154,8.760130193,medium,0.217604518,low,11.7019116,14.37227722,0.512020649,medium,0.729585118,high,0.657147,medium,0.740195,high
25,11,"7,6",7,6,2.692582404,Bottom Left,h,0.85,0.85,correct,FALSE,0.756419,11.65619691,high,0.275797555,low,14.48470332,13.39998735,0.527994,medium,0.712493068,high,0.280259,low,0.343404,low
25,12,"2,5",2,5,5.315072906,Top Left,m,1.09,1.09,correct,FALSE,0.499479,9.882301288,medium,0.348527167,low,11.37682503,13.61966925,0.567416182,medium,0.6647829,medium,0.436669,low,0.593175,medium
25,13,"9,3",9,3,6.264982043,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.500359,10.42570256,high,0.309994248,low,13.28985571,14.62567209,0.607134066,medium,0.71786737,high,0.629409,medium,0.703189,high
25,14,"5,6",5,6,2.692582404,Top Left,l,early,early,incorrect,FALSE,0.137007,11.85409478,high,0.301373005,low,13.55548575,15.32652697,0.575947742,medium,0.785880368,high,0.230773,low,0.809041,high
25,15,"11,8",11,8,5.024937811,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.502892,8.38158913,low,0.186747736,low,11.24587368,13.01680924,0.501628904,medium,0.585746516,medium,0.26396,low,0.427673,low
25,16,"3,12",3,12,4.609772229,Top Right,m,0.75,0.75,correct,FALSE,0.503271,11.01952866,high,0.486262059,medium,12.98841629,16.65209115,0.682977,medium,0.854956468,high,0.324602,low,0.423311,low
25,17,"11,5",11,5,6.103277808,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.49994,7.961968337,low,0.30969124,low,10.02452302,15.11988237,0.541161959,medium,0.78335509,high,0.437235,low,0.455353,low
25,18,"5,6",5,6,2.692582404,Top Left,l,0.74,0.74,correct,FALSE,0.137007,11.85409478,high,0.301373005,low,13.55548575,15.32652697,0.575947742,medium,0.785880368,high,0.230773,low,0.809041,high
25,19,"7,1",7,1,7.566372975,Bottom Left,l,1.01,1.01,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
25,20,"5,16",5,16,7.566372975,Top Right,h,1.13,1.13,correct,FALSE,0.731307,10.95698507,high,0.480901337,medium,15.20775849,13.56801681,0.741333493,high,0.771739,high,0.474986,low,0.409619,low
25,21,"5,7",5,7,1.802775638,Top Left,h,1.18,1.18,correct,FALSE,0.747937,9.302374,medium,0.146219451,low,10.57046,14.78080315,0.399254733,low,0.647512864,medium,0.69043,medium,0.785063,high
25,22,"2,7",2,7,4.272001873,Top Left,h,5.89,5.89,correct,FALSE,0.750853,10.83670903,high,0.346841904,low,13.92310566,13.91547688,0.600680487,medium,0.745452,high,0.392602,low,0.384493,low
25,23,"2,10",2,10,4.272001873,Top Right,h,1.21,1.21,correct,FALSE,0.742032,10.62671603,high,0.172589076,low,12.72105262,13.472514,0.479026913,medium,0.597659753,medium,0.409177,low,0.337879,low
25,24,"8,8",8,8,2.061552813,Bottom Left,m,1.15,1.15,correct,FALSE,0.493819,7.823545292,low,0.214039562,low,10.49018996,13.59269788,0.461056536,medium,0.690899417,medium,0.416045,low,0.720582,high
25,25,"7,9",7,9,1.118033989,Bottom Right,h,1.23,1.23,correct,FALSE,0.741072,10.47874979,high,0.105368632,low,13.97430586,14.12906901,0.400642002,medium,0.675553024,medium,0.215563,low,0.248952,low
25,26,"4,11",4,11,3.201562119,Top Right,l,0.97,0.97,correct,FALSE,0.147533,9.491143,medium,0.351428353,low,10.57838121,14.90992107,0.513114,medium,0.78581271,high,0.25485,low,0.475575,low
25,27,"6,15",6,15,6.5,Bottom Right,l,1.25,1.25,correct,FALSE,0.152267,9.618126041,medium,0.19610824,low,12.4081962,13.77561861,0.522964476,medium,0.647909571,medium,0.26877,low,0.249944,low
25,28,"7,6",7,6,2.692582404,Bottom Left,h,1.28,1.28,correct,FALSE,0.756419,11.65619691,high,0.275797555,low,14.48470332,13.39998735,0.527994,medium,0.712493068,high,0.280259,low,0.343404,low
25,29,"9,4",9,4,5.408326913,Bottom Left,m,1.42,1.42,correct,FALSE,0.500631,9.10596,medium,0.292824624,low,11.29495284,13.62086718,0.518292385,medium,0.712222694,high,0.279565,low,0.346036,low
25,30,"5,1",5,1,7.566372975,Top Left,m,2.01,2.01,correct,FALSE,0.504358,8.963868659,medium,0.257528758,low,11.74972293,14.17658446,0.518899952,medium,0.760644914,high,0.296504,low,0.331203,low
25,31,"7,10",7,10,1.802775638,Bottom Right,m,1.12,1.12,correct,FALSE,0.504616,8.846064443,medium,0.264185511,low,10.39642952,15.29320027,0.498121412,medium,0.767084075,high,0.482822,low,0.627348,medium
25,32,"4,16",4,16,7.762087348,Top Right,m,1.87,1.87,correct,FALSE,0.50125,8.299104911,low,0.286777541,low,11.34849756,14.97253819,0.558209,medium,0.772560469,high,0.41141,low,0.565303,medium
25,33,"8,10",8,10,2.5,Bottom Right,h,1.54,1.54,correct,FALSE,0.741974,10.06407798,high,0.471237997,medium,12.8613049,13.91766946,0.659242311,medium,0.718854645,high,0.764273,high,0.849275,high
25,34,"9,11",9,11,3.905124838,Bottom Right,h,1.16,1.16,correct,FALSE,0.736154,8.760130193,medium,0.217604518,low,11.7019116,14.37227722,0.512020649,medium,0.729585118,high,0.657147,medium,0.740195,high
25,35,"3,12",3,12,4.609772229,Top Right,m,1.27,1.27,correct,FALSE,0.503271,11.01952866,high,0.486262059,medium,12.98841629,16.65209115,0.682977,medium,0.854956468,high,0.324602,low,0.423311,low
25,36,"10,13",10,13,6.020797289,Bottom Right,m,0.95,0.95,correct,FALSE,0.500591,10.06340683,high,0.298305425,low,10.13842924,19.49684594,0.474857724,medium,0.850984441,high,0.52999,medium,0.83216,high
25,37,"1,8",1,8,5.024937811,Top Left,l,did not see,did not see,incorrect,FALSE,0.140666,10.43548707,high,0.147774762,low,12.36143857,12.58136712,0.333545032,low,0.608577825,medium,0.198327,low,0.78928,high
25,38,"7,1",7,1,7.566372975,Bottom Left,l,1.16,1.16,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
25,39,"11,5",11,5,6.103277808,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.49994,7.961968337,low,0.30969124,low,10.02452302,15.11988237,0.541161959,medium,0.78335509,high,0.437235,low,0.455353,low
25,40,"4,14",4,14,5.852349955,Top Right,h,1.01,1.01,correct,FALSE,0.735171,11.88798567,high,0.457684982,medium,12.98160823,14.25592469,0.640851092,medium,0.74554436,high,0.620534,medium,0.690039,medium
25,41,"5,14",5,14,5.590169944,Top Right,l,0.83,0.83,correct,FALSE,0.148361,7.042300446,low,0.248229732,low,10.42296033,12.87568645,0.51788006,medium,0.693103962,medium,0.383289,low,0.622011,medium
25,42,"4,11",4,11,3.201562119,Top Right,l,1.45,1.45,correct,FALSE,0.147533,9.491143,medium,0.351428353,low,10.57838121,14.90992107,0.513114,medium,0.78581271,high,0.25485,low,0.475575,low
25,43,"10,4",10,4,6.020797289,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.766454,9.475999,medium,0.297819217,low,13.01867065,13.95055075,0.536236678,medium,0.749323814,high,0.468754,low,0.527345,medium
25,44,"9,6",9,6,3.905124838,Bottom Left,m,1.03,1.03,correct,FALSE,0.502667,8.725985556,medium,0.416661317,medium,11.24819177,14.54266132,0.628532,medium,0.777890291,high,0.529516,medium,0.826592,high
25,45,"7,5",7,5,3.640054945,Bottom Left,l,0.92,0.92,correct,FALSE,0.136619,8.412961428,low,0.28125962,low,16.88384777,10.6486613,0.744452681,high,0.485269067,medium,0.423673,low,0.42576,low
25,46,"1,5",1,5,6.103277808,Top Left,l,1.69,1.69,correct,FALSE,0.136468,8.949655165,medium,0.179499017,low,14.62175838,11.68992987,0.556387383,medium,0.547019886,medium,0.417885,low,0.495363,low
25,47,"7,14",7,14,5.590169944,Bottom Right,h,0.09,0.09,correct,FALSE,0.730382,10.20810724,high,0.368456249,low,10.20322957,18.98257046,0.520062077,medium,0.858920336,high,0.657745,medium,0.844669,high
25,48,"9,14",9,14,6.264982043,Bottom Right,m,1.62,1.62,correct,FALSE,0.501958,8.100082281,low,0.232398,low,10.25427901,14.93116493,0.483564504,medium,0.751513,high,0.331301,low,0.404129,low
25,49,"4,15",4,15,6.800735254,Top Right,m,1.06,1.06,correct,FALSE,0.498275,7.867547353,low,0.335434947,low,11.27061811,13.98475212,0.633041731,medium,0.737636419,high,0.49275,low,0.860712,high
25,50,"3,9",3,9,3.041381265,Top Right,m,1.45,1.45,correct,FALSE,0.504792,10.31849384,high,0.271206972,low,13.96853889,12.48458473,0.58159587,medium,0.615691469,medium,0.32786,low,0.308924,low
25,51,"6,7",6,7,1.5,Bottom Left,l,1.03,1.03,correct,FALSE,0.140702,9.368791299,medium,0.253334812,low,10.28533586,20.54707722,0.498136795,medium,0.82694999,high,0.31958,low,0.609008,medium
25,52,"8,8",8,8,2.061552813,Bottom Left,m,1.48,1.48,correct,FALSE,0.493819,7.823545292,low,0.214039562,low,10.49018996,13.59269788,0.461056536,medium,0.690899417,medium,0.416045,low,0.720582,high
25,53,"1,4",1,4,6.726812024,Top Left,h,1.62,1.62,correct,FALSE,0.775971,9.826318,medium,0.18007873,low,12.10056338,13.42246571,0.422549622,medium,0.648673698,medium,0.358936,low,0.397134,low
25,54,"5,1",5,1,7.566372975,Top Left,m,1.09,1.09,correct,FALSE,0.504358,8.963868659,medium,0.257528758,low,11.74972293,14.17658446,0.518899952,medium,0.760644914,high,0.296504,low,0.331203,low
25,55,"1,3",1,3,7.433034374,Top Left,h,did not see,did not see,incorrect,FALSE,0.777352,8.700985643,medium,0.180291529,low,12.53741084,13.09281069,0.495628437,medium,0.627498461,medium,0.271993,low,0.279534,low
25,56,"10,10",10,10,4.272001873,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.499534,9.648563,medium,0.261810297,low,11.97052117,14.50783338,0.54347749,medium,0.736437882,high,0.248511,low,0.310609,low
25,57,"9,13",9,13,5.408326913,Bottom Right,l,did not see,did not see,incorrect,FALSE,0.149172,8.84052,medium,0.238928625,low,11.52561954,14.22189736,0.560865373,medium,0.648101,medium,0.311128,low,0.324536,low
25,58,"7,9",7,9,1.118033989,Bottom Right,h,1.25,1.25,correct,FALSE,0.741072,10.47874979,high,0.105368632,low,13.97430586,14.12906901,0.400642002,medium,0.675553024,medium,0.215563,low,0.248952,low
25,59,"1,14",1,14,7.433034374,Top Right,h,1.91,1.91,correct,FALSE,0.736799,10.48444,high,0.269980479,low,12.62634897,13.54333989,0.496518415,medium,0.670272006,medium,0.656448,medium,0.815978,high
25,60,"7,9",7,9,1.118033989,Bottom Right,h,1.34,1.34,correct,FALSE,0.741072,10.47874979,high,0.105368632,low,13.97430586,14.12906901,0.400642002,medium,0.675553024,medium,0.215563,low,0.248952,low
25,61,"2,9",2,9,4.031128874,Top Right,l,1.38,1.38,correct,FALSE,0.141383,5.259092283,low,0.191067006,low,7.472157105,15.11903036,0.407429085,medium,0.794420219,high,0.422637,low,0.339625,low
25,62,"5,4",5,4,4.609772229,Top Left,l,1.08,1.08,correct,FALSE,0.136391,8.757408692,medium,0.090708,low,16.68725905,10.80687347,0.520577217,medium,0.421863859,medium,0.539504,medium,0.356104,low
25,63,"7,6",7,6,2.692582404,Bottom Left,h,1.41,1.41,correct,FALSE,0.756419,11.65619691,high,0.275797555,low,14.48470332,13.39998735,0.527994,medium,0.712493068,high,0.280259,low,0.343404,low
25,64,"10,13",10,13,6.020797289,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.500591,10.06340683,high,0.298305425,low,10.13842924,19.49684594,0.474857724,medium,0.850984441,high,0.52999,medium,0.83216,high
25,65,"2,6",2,6,4.716990566,Top Left,l,0.99,0.99,correct,FALSE,0.137677,9.56870836,medium,0.265540002,low,10.68589655,17.76339604,0.512944441,medium,0.817970532,high,0.211048,low,0.855506,high
25,66,"3,3",3,3,6.264982043,Top Left,m,2.87,2.87,correct,FALSE,0.501834,9.203473626,medium,0.269606409,low,15.24917709,12.38486797,0.619907995,medium,0.670961945,medium,0.249213,low,0.374208,low
25,67,"5,6",5,6,2.692582404,Top Left,l,0.97,0.97,correct,FALSE,0.137007,11.85409478,high,0.301373005,low,13.55548575,15.32652697,0.575947742,medium,0.785880368,high,0.230773,low,0.809041,high
25,68,"5,4",5,4,4.609772229,Top Left,l,1.01,1.01,correct,FALSE,0.136391,8.757408692,medium,0.090708,low,16.68725905,10.80687347,0.520577217,medium,0.421863859,medium,0.539504,medium,0.356104,low
25,69,"7,13",7,13,4.609772229,Bottom Right,m,1.06,1.06,correct,FALSE,0.500695,8.19808684,low,0.391253477,low,10.44949291,15.81823347,0.604299494,medium,0.829366988,high,0.453987,low,0.412429,low
25,70,"11,12",11,12,6.103277808,Bottom Right,l,did not see,did not see,incorrect,FALSE,0.149208,6.964910345,low,0.205383878,low,11.37227671,11.36056335,0.513272278,medium,0.60665,medium,0.250617,low,0.465814,low
25,71,"4,5",4,5,4.031128874,Top Left,l,0.98,0.98,correct,FALSE,0.136479,8.881531158,medium,0.267210825,low,12.51184051,13.03479379,0.572692737,medium,0.696187913,medium,0.289533,low,0.554078,medium
25,72,"8,3",8,3,5.852349955,Bottom Left,l,1.58,1.58,correct,FALSE,0.132426,8.622265,low,0.330608731,low,12.90807718,12.5445627,0.668523,medium,0.630429519,medium,0.154598,low,0.922716,high
25,73,"7,14",7,14,5.590169944,Bottom Right,h,0.9,0.9,correct,FALSE,0.730382,10.20810724,high,0.368456249,low,10.20322957,18.98257046,0.520062077,medium,0.858920336,high,0.657745,medium,0.844669,high
25,74,"11,8",11,8,5.024937811,Bottom Left,m,2.19,2.19,correct,FALSE,0.502892,8.38158913,low,0.186747736,low,11.24587368,13.01680924,0.501628904,medium,0.585746516,medium,0.26396,low,0.427673,low
25,75,"1,4",1,4,6.726812024,Top Left,h,1.18,1.18,correct,FALSE,0.775971,9.826318,medium,0.18007873,low,12.10056338,13.42246571,0.422549622,medium,0.648673698,medium,0.358936,low,0.397134,low
25,76,"3,9",3,9,3.041381265,Top Right,m,1.27,1.27,correct,FALSE,0.504792,10.31849384,high,0.271206972,low,13.96853889,12.48458473,0.58159587,medium,0.615691469,medium,0.32786,low,0.308924,low
25,77,"11,11",11,11,5.590169944,Bottom Right,m,4.46,4.46,correct,FALSE,0.500313,7.72330069,low,0.243319301,low,14.53998244,10.58344222,0.636649044,medium,0.48022524,medium,0.609538,medium,0.67236,medium
25,78,"5,13",5,13,4.609772229,Top Right,h,0.87,0.87,correct,FALSE,0.736745,11.33257586,high,0.183858439,low,12.73454577,13.35596674,0.467911418,medium,0.584303587,medium,0.405053,low,0.448635,low
25,79,"9,6",9,6,3.905124838,Bottom Left,m,0.93,0.93,correct,FALSE,0.502667,8.725985556,medium,0.416661317,medium,11.24819177,14.54266132,0.628532,medium,0.777890291,high,0.529516,medium,0.826592,high
25,80,"2,15",2,15,7.632168761,Top Right,h,1.23,1.23,correct,FALSE,0.733042,7.190191084,low,0.362656063,low,9.38279328,13.76564234,0.551752233,medium,0.766353542,high,0.411468,low,0.391219,low
25,81,"10,4",10,4,6.020797289,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.766454,9.475999,medium,0.297819217,low,13.01867065,13.95055075,0.536236678,medium,0.749323814,high,0.468754,low,0.527345,medium
25,82,"11,11",11,11,5.590169944,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.500313,7.72330069,low,0.243319301,low,14.53998244,10.58344222,0.636649044,medium,0.48022524,medium,0.609538,medium,0.67236,medium
25,83,"10,10",10,10,4.272001873,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.499534,9.648563,medium,0.261810297,low,11.97052117,14.50783338,0.54347749,medium,0.736437882,high,0.248511,low,0.310609,low
25,84,"7,1",7,1,7.566372975,Bottom Left,l,1.19,1.19,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
25,85,"9,12",9,12,4.609772229,Bottom Right,m,0.81,0.81,correct,FALSE,0.499084,10.24915996,high,0.436772256,medium,11.75493408,16.89304023,0.653406285,medium,0.859242589,high,0.256873,low,0.324843,low
25,86,"1,4",1,4,6.726812024,Top Left,h,1.23,1.23,correct,FALSE,0.775971,9.826318,medium,0.18007873,low,12.10056338,13.42246571,0.422549622,medium,0.648673698,medium,0.358936,low,0.397134,low
25,87,"6,15",6,15,6.5,Bottom Right,l,0.97,0.97,correct,FALSE,0.152267,9.618126041,medium,0.19610824,low,12.4081962,13.77561861,0.522964476,medium,0.647909571,medium,0.26877,low,0.249944,low
25,88,"1,10",1,10,5.220153254,Top Right,m,0.98,0.98,correct,FALSE,0.499959,10.32626235,high,0.286714527,low,11.19447818,14.2366771,0.497438751,medium,0.649467159,medium,0.563235,medium,0.678726,medium
25,89,"8,14",8,14,5.852349955,Bottom Right,l,7.98 late,7.98,correct,TRUE,0.149415,4.954621676,low,0.185790744,low,12.97410347,9.090461796,0.702571619,high,0.438975857,medium,0.451169,low,0.355001,low
25,90,"7,1",7,1,7.566372975,Bottom Left,l,0.81,0.81,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
25,91,"7,2",7,2,6.576473219,Bottom Left,l,0.98,0.98,correct,FALSE,0.133131,9.29780517,medium,0.072964,low,13.80752412,11.36289305,0.381276229,low,0.45500579,medium,0.248192,low,0.476955,low
25,92,"8,8",8,8,2.061552813,Bottom Left,m,1.32,1.32,correct,FALSE,0.493819,7.823545292,low,0.214039562,low,10.49018996,13.59269788,0.461056536,medium,0.690899417,medium,0.416045,low,0.720582,high
25,93,"8,11",8,11,3.201562119,Bottom Right,m,0.8,0.8,correct,FALSE,0.499336,11.60434128,high,0.365012119,low,14.52275449,13.75396207,0.621860307,medium,0.714992648,high,0.297402,low,0.377662,low
